84.7206	439.0995	466.5685	227.3167
73.8575	411.9616	469.9008	251.4962
320.9456	103.6057	210.6653	454.3084
373.3774	32.8901	153.5548	500.4358
350.6609	18.6349	169.1612	516.8677
315.638	69.272	208.0847	481.3685
310.1256	77.9637	213.5219	476.027
348.211	217.5148	208.8006	355.4949
208.1443	263.9444	331.9278	344.2248
188.4786	250.2936	345.5002	360.3521
51.784	444.6344	494.1355	228.2289
147.6134	435.7011	414.4431	216.6448
179.6215	459.4157	393.9168	192.1931
328.2868	563.5501	293.158	76.5527
289.2902	537.7718	318.4695	104.8138
282.4345	531.7899	322.9254	112.4012

