269.1154	292.7985	263.3773	279.385
240.315	310.5806	244.9761	290.0505
289.152	388.8846	275.8759	337.7969
260.5491	372.381	257.2344	328.3626
297.641	348.0073	282.0934	313.0311
259.1446	344.7654	256.7051	308.7967
295.5824	256.9011	279.4993	256.7573
303.1501	280.3883	283.5279	270.4588
382.4719	361.8548	333.0091	320.0696
170.5788	226.1795	201.4106	237.8868
350.4546	234.7039	313.1099	241.5696
321.9971	247.5692	294.6611	249.3333
286.5481	109.7089	272.6044	166.1483
298.837	95.9799	280.1895	156.8325
266.2527	53.3187	262.1096	130.4513
285.5055	76.1392	272.2803	144.3864
313.6978	277.467	289.4572	268.8395
