251.7253	142.3077	252.9212	142.5036
112.1154	83.0403	112.5659	76.4139
199.1044	355.3791	202.857	352.0408
111.978	435.1337	116.7238	433.4637
317.9524	258.9597	320.2651	260.1435
219.8077	110.3901	220.577	109.9486
53.456	243.4322	56.4633	238.3138
93.196	371.6905	99.3171	367.8837
415.685	168.7161	416.5526	169.9042
444.76	217.4157	448.9874	220.1057
410.3919	320.0897	416.2688	322.9462
251.9212	280.0549	255.4734	280.0622
301.7582	187.1648	303.5515	188.2904
476.8736	435.6044	482.0493	441.3691
172.8919	265.5275	176.2917	264.9036
