63.6703	329.5	75.2179	328.304
96.9798	401.6282	106.8022	400.9615
146.1502	184.9688	155.1099	188.0275
101.933	171.4637	113.7033	175.0879
229.7906	100.1617	237.9231	107.8022
269.0432	240.3546	273.467	243.804
291.9847	190.7635	296.0531	196.7125
202.2118	485.4399	204.3388	483.4414
254.3834	364.4576	256.9011	366.5934
422.3072	253.047	421.6648	259.6264
403.5494	165.5989	405.0712	175.3656
48.7595	203.9925	61.0824	204.4176
135.4466	107.0522	147.7381	112.4487
66.1506	63.521	78.3352	68.1209
229.9605	148.1566	238.5897	153.0513
