77.735	293.1153	241.1065	392.8465
98.8539	205.1965	283.2059	318.7495
142.6457	142.98	340.6422	273.7712
166.9646	77.1793	379.6298	220.027
220.4156	78.7081	427.8909	234.0023
141.9997	234.8737	316.5631	356.9029
293.5536	221.8327	464.0677	384.1796
116.8266	243.2775	292.13	358.1925
244.7152	100.4163	447.5944	260.8888
101.0971	181.0476	289.5649	296.287
289.152	200.6923	464.2451	363.9635
322.3242	199.6337	496.3729	370.7307
215.6319	56.0439	428.6673	212.1737
207.0055	49.8681	423.6628	205.1142
308.7692	141.7156	497.8393	315.3095
317.973	85.1932	517.0595	264.75
296.3278	85.8242	496.185	259.0991
254.5091	318.011	404.3478	461.4557
97.8425	384.826	237.6398	483.6989
200.4963	381.1795	337.2979	506.7652
62.7491	365.0439	209.0289	457.4573
48.8095	433.5256	180.4215	517.1815
48.1429	394.3938	188.2438	480.5657
236.8645	383.0421	372.0002	517.1201
71.9634	351.4579	222.2735	446.4461
