357.6745	104.9623	426.1414	210.9721
408.5362	116.8599	471.907	240.0537
116.3596	108.8383	194.9452	131.1014
374.3932	130.7974	436.5935	241.0477
539.4883	222.8049	570.9656	389.1146
280.8118	258.7992	317.3692	333.027
512.9602	253.3915	539.8572	407.7539
565.3915	193.948	603.6569	368.8861
461.7248	176.3486	508.8083	317.4037
398.0857	100.3976	467.64	221.2209
400.6147	108.9388	468.3965	230.741
294.1774	68.2447	373.3567	155.4659
300.7646	100.7309	373.069	187.1701
308.685	66.0031	388.0584	155.4217
200.0061	44.7248	289.0054	97.9848
374.7034	93.7645	445.8795	203.269
378.578	106.1682	447.4466	220.5752
188.6598	184.8485	246.5926	229.037
118.1927	132.8838	190.5229	154.2014
126.2049	106.4098	205.4133	131.132
137.0795	160.841	202.5945	188.5087
200.052	190.7064	255.6705	237.1141
