204.4	235.2	217.0589	247.4527
246.4	221.2	254.8428	224.3142
441	205.8	441.5274	165.5337
218	137	207.7139	148.1386
174.44	272.44	196.404	290.6274
226	186	226.8168	194.3866
236	253	252.0088	257.8052
198	272	219.2855	284.9251
139	199	144.9062	226.631
91	284	117.7052	320.592
179	143	171.022	162.7796
200	166	196.824	180.6143
220	185	220.7281	194.7523
200	131	188.7552	146.2978
215	181	214.9249	191.953
189	148	181.9362	165.4367
226	223	235.3307	230.6606
441	266	455.3442	224.5988
276	217	282.7851	213.5606
193	182	193.6789	197.8681
430	214	432.6469	176.0523
134.251	259.5177	153.2804	286.2658
311.5686	270.9333	329.6338	258.4228
431.6275	246.9216	441.0589	207.7002
