96.23610	413.3051	86.18010	334.9943
215.8903	340.5023	165.3936	284.0045
235.2063	129.5349	186.2739	156.1943
372.4892	491.6702	258.0652	365.6587
150.4157	267.3149	127.5868	243.8739
192.2945	349.2027	149.5848	290.9551
464.6486	341.8054	321.5250	269.5966
281.6667	375.3333	204.0650	300.5274
577.9999	504.6667	388.5472	361.567
542.6667	474.0000	366.0542	344.8941
443.3333	454.0000	303.4768	338.3157
411.0000	440.0000	284.2736	331.2261
364.3333	527.6667	250.6242	389.4694
431.0000	492.6667	293.2318	361.9026
78.66670	266.0000	79.93320	244.474
220.0000	121.0000	174.7428	151.2146
478.3333	200.0000	336.0201	184.9751
436.0000	52.00000	314.0915	99.071
368.3333	360.0000	259.8227	285.6714
437.0000	381.3333	303.5980	296.8066
555.0000	283.6667	380.4102	232.2152
359.4152	466.7253	250.3333	349.6667
