323.4615	353.8498	213.3187	352.5165
373.0238	353.5165	265.4688	352.8498
395.8443	353.5165	288.2307	353.3791
375.4744	330.8919	267.4487	328.8919
446.348	149.7381	340.9102	142.6996
495.8516	91.4121	390.9197	82.6317
281.7216	356.2417	170.432	354.8837
442.3681	408	337.2799	407.2433
304.0916	432.271	194.173	434.428
368.3187	448.5439	259.4527	450.7672
300.8956	307.9341	190.1784	306.338
291.8773	207.3974	182.8344	201.017
341.4395	212.1813	232.4728	205.7356
138.3278	356.7711	23.1548	355.2487
273.8205	161.0897	161.9559	153.1456
451.8571	69.8462	346.0016	60.5568
266.1941	85.8828	155.8585	78.4794
183.5769	304.4835	70.0565	301.5244
139.5824	65.533	25.1436	55.5858
205.9267	205.8681	94.4981	201.9574
