160.72	403.76	149.5255	409.2453
338.8	371	372.5072	391.4191
193.2	278.6	205.3357	259.4905
327.6	378	357.8543	398.6135
324.8	415.8	349.6143	444.7358
78.4	223.44	71.3283	177.2523
382	278	437.4009	282.5291
201	101	237.4653	42.2145
329	393	357.6706	417.2322
336	393	366.2733	418.1148
370	313	418.2122	324.0446
370.6777	156.652	439.1882	131.999
342.1062	158.4689	403.4919	130.3486
182.9561	102.3517	214.4274	41.1807
162.9194	408.6484	151.5359	413.7896
276.0623	398.3736	291.6432	416.4294
223.304	281.7802	241.6513	266.7496
320.0696	373.2198	349.524	392.6568
154.293	119.3626	176.6365	58.0284
200.6337	81.8901	238.6799	19.3586
182.5311	102.3407	214.6665	41.4342
