140.6667	121.3333	171.3940	92.8598
196.6667	87.00000	230.4402	69.0161
473.6667	205.0000	464.7839	229.0593
490.0000	211.6667	477.9330	235.4663
146.3333	64.66670	189.3853	39.3678
262.6667	49.00000	299.8391	45.0713
159.0000	39.33330	204.2011	18.7022
132.0000	106.0000	167.3285	75.5219
189.3333	109.0000	219.9326	88.2735
67.00000	208.3333	91.85580	160.2687
307.6667	279.0000	299.7763	262.0479
357.3333	229.0000	352.6124	227.4682
384.6667	215.3333	381.2104	220.2913
290.7327	284.4219	284.6667	265
330.0000	262.3333	322.2260	251.984
